model,scenario,exclude,category,subcategory,Kyoto-GHG|2010 (SAR),baseline,marker,reference,project,median warming at peak (MAGICC6),year of peak warming (MAGICC6),median warming in 2100 (MAGICC6),median warming peak-and-decline (MAGICC6),median warming at peak (FAIR),year of peak warming (FAIR),exceedance year|1.5°C,return year|1.5°C,overshoot years|1.5°C,exceedance severity|1.5°C,exceedance year|2.0°C,return year|2.0°C,overshoot years|2.0°C,minimum net CO2 emissions (Gt CO2/yr),"cumulative CO2 emissions (2016-2100, Gt CO2)","cumulative CCS (2016-2100, Gt CO2)","cumulative BECCS (2016-2100, Gt CO2)","cumulative sequestration land-use (2016-2100, Gt CO2)","cumulative CO2 emissions (2016 to peak warming, Gt CO2)",year of netzero CO2 emissions,"cumulative CO2 emissions (2016 to netzero, Gt CO2)",warming at netzero (MAGICC6),final energy|2100,carbon price|2030,carbon price|2030 (NPV),carbon price|2050,carbon price|2050 (NPV),carbon price|2100,carbon price|2100 (NPV),carbon price|Avg NPV (2030-2100),carbon price|AC NPV (2030-2100),carbon price|CC NPV (2030-2100)
POLES ADVANCE,ADVANCE_Reference,FALSE,Above 2C,Above 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,3.609511141,2100,3.609511141,0,2.905,2100,2034,,,,2051,,,31.78270225,4408.462385,42.94486715,0.454211302,252.0953155,4408.462385,inf,4408.462385,3.609511141,816.4891893,2.322950363,1.426090015,4.443471336,1.028119061,3.958596611,0.079872508,0.656381767,0.634757229,0.64446829
POLES CD-LINKS,CD-LINKS_INDCi,FALSE,Above 2C,Above 2C,exclude,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,2.999685282,2100,2.999685282,0,2.536,2100,2033,,,,2055,,,30.27393359,3702.463775,230.417821,43.63677702,,3702.463775,inf,3702.463775,2.999685282,805.0126343,22.62132835,13.88753329,17.40255165,4.026558001,9.973765373,0.201240423,3.299294651,3.012841598,3.107481454
POLES CD-LINKS,CD-LINKS_NPi,FALSE,Above 2C,Above 2C,exclude,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,3.657120412,2100,3.657120412,0,3.02,2100,2032,,,,2048,,,30.27393359,4661.65832,46.80510851,17.06914257,,4661.65832,inf,4661.65832,3.657120412,804.6551514,0.658286035,0.404130522,0.693068445,0.160360409,0.482714921,0.009739727,0.116098669,0.108259144,0.111011801
POLES CD-LINKS,CD-LINKS_NPi2020_1000,FALSE,Lower 2C,Lower 2C,exclude,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,1.74407853,2056,1.526570447,0.217508083,1.454,2053,2033,,,,,,,-12.97355859,809.5261226,969.3794941,672.7647928,,1023.782532,2068,1054.642917,1.711432629,581.3223267,46.89300156,28.78823516,433.3034973,100.2566577,1328.533569,26.80578975,62.70255492,63.88521646,63.97404645
POLES CD-LINKS,CD-LINKS_NPi2020_1600,FALSE,Higher 2C,Higher 2C,exclude,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,1.90667547,2072,1.833542371,0.073133099,1.619,2083,2033,,,,,,,-5.588541992,1382.672856,964.3862162,602.6337121,,1417.429147,2083,1443.247444,1.888680367,646.7906494,28.01399994,17.19816585,151.9454956,35.15676111,522.5220337,10.54291446,23.76248816,24.05886057,24.13161634
POLES CD-LINKS,CD-LINKS_NPi2020_400,FALSE,1.5C high overshoot,Lower 1.5C high overshoot,exclude,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,1.630873593,2047,1.245642578,0.385231015,1.349,2048,2033,2073,40,3.424770566,,,,-21.67230273,218.0713141,875.4411648,713.0603908,,740.1984371,2056,762.5349787,1.613931342,503.7713623,152.8590088,93.84217143,1248.145508,288.7927232,3768.1875,76.03062822,181.3275867,184.4377179,184.774617
POLES CD-LINKS,CD-LINKS_NoPolicy,FALSE,Above 2C,Above 2C,exclude,,,"McCollum et al., 2018",CD-LINKS,3.790658709,2100,3.790658709,0,3.109,2100,2032,,,,2047,,,30.27393359,4897.604174,3.64056E-08,9.7901E-09,,4897.604174,inf,4897.604174,3.790658709,806.5028076,0,0,0,0,0,0,0,0,0
POLES EMF33,EMF33_1.5C_cost100,FALSE,Below 1.5C,Below 1.5C (II),exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.483573604,2035,1.033554729,0.450018875,1.255,2030,,,,,,,,-12.2651748,116.791774,619.6216447,541.5901707,,462.5450174,2051,519.8015063,1.433789254,403.4177551,1155,709.0698078,3850.000269,890.8032396,9393.980664,189.5421211,573.5014032,571.449495,575.5833533
POLES EMF33,EMF33_1.5C_full,FALSE,Below 1.5C,Below 1.5C (II),exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.48960502,2038,1.043040727,0.446564293,1.259,2033,,,,,,,,-12.83488867,124.5736853,709.8590298,618.7223895,,498.7174503,2053,548.6975098,1.433869353,405.5461426,959.75,589.2032451,3071.2,710.6064203,7493.711865,151.2004434,457.7875639,455.5509752,459.0050515
POLES EMF33,EMF33_1.5C_limbio,FALSE,Below 1.5C,Below 1.5C (II),exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.473438819,2033,1.24724931,0.226189509,1.238,2029,,,,,,,,-10.15767871,205.4572971,268.0566513,242.1543283,,398.9239235,2053,449.2231127,1.400452654,283.2086792,6050,3714.175184,14300,3308.697516,30104.96758,607.4272041,2300.286224,2265.811769,2289.169441
POLES EMF33,EMF33_1.5C_nofuel,FALSE,Below 1.5C,Below 1.5C (II),exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.482999891,2034,1.007516712,0.475483179,1.253,2031,,,,,,,,-11.39767285,109.1746306,558.7605224,506.9480047,,441.5132138,2050,490.350467,1.424021628,414.0587463,1353,830.624632,4961,1147.863523,12104.81465,244.238553,728.9720611,728.2640733,733.0285964
POLES EMF33,EMF33_Baseline,FALSE,Above 2C,Above 2C,exclude,,,"Bauer et al., forthcoming",EMF33,3.298692283,2100,3.298692283,0,2.76,2100,2032,,,,2048,,,26.15898438,3921.490928,4.883468454,1.976699725,,3921.490928,inf,3921.490928,3.298692283,685.1287231,0.727294809,0.446495922,0.859711742,0.198917909,0.848304397,0.017116217,0.142033085,0.133805707,0.136821448
POLES EMF33,EMF33_Med2C_cost100,FALSE,Lower 2C,Lower 2C,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.722630312,2061,1.643721487,0.078908825,1.468,2098,2033,,,,,,,-0.57054657,1243.60546,854.6731848,595.9448284,,1119.928774,2098,1244.537519,1.649918559,547.637207,99,60.7774121,297,68.71910225,799.4016357,16.12950751,45.90249411,45.65922136,46.0103753
POLES EMF33,EMF33_Med2C_full,FALSE,Lower 2C,Lower 2C,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.717263935,2059,1.65321867,0.064045265,1.477,2098,2033,,,,,,,-0.232198975,1256.611487,920.9709987,658.107289,,1100.556413,2099,1256.843686,1.655667764,565.4233398,88,54.02436631,264,61.08364645,583.8339294,11.7800031,39.78240835,39.48097711,39.80885468
POLES EMF33,EMF33_Med2C_limbio,FALSE,Lower 2C,Lower 2C,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.692780603,2072,1.667827535,0.024953068,1.458,2100,2034,,,,,,,2.031257568,1306.05942,645.3213674,416.4357458,,1167.159054,inf,1306.05942,1.667827535,467.2128296,165,101.2956868,517,119.622141,1534.741833,30.96644892,80.48536491,80.26251822,80.82549521
POLES EMF33,EMF33_Med2C_nobeccs,FALSE,Lower 2C,Lower 2C,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.62238084,2053,1.591721855,0.030658985,1.373,2100,2034,,,,,,,5.020749512,1264.701969,222.7998046,0.028597787,,880.2209448,inf,1264.701969,1.591721855,499.4058228,165,101.2956868,935,216.3379145,2396.187524,48.34781783,129.2402254,130.4241964,130.9309888
POLES EMF33,EMF33_Med2C_nofuel,FALSE,Lower 2C,Lower 2C,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.714742099,2058,1.620155361,0.094586738,1.459,2069,2033,,,,,,,-0.968351013,1232.331392,798.1336562,565.1407463,,1088.977784,2096,1234.88204,1.634241919,546.4865723,88,54.02436631,275,63.62879838,945.2049438,19.07137733,44.89548829,44.88059641,45.16627344
POLES EMF33,EMF33_Med2C_none,FALSE,Lower 2C,Lower 2C,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.61319435,2051,1.5636359,0.04955845,1.35,2099,2033,,,,,,,5.124852539,1233.807576,213.6357931,0.029210747,,843.589922,inf,1233.807576,1.5636359,508.8496704,176,108.0487326,962.5,222.7007943,2590.653613,52.27155541,135.2526119,136.4817873,137.0145521
POLES EMF33,EMF33_WB2C_cost100,FALSE,1.5C low overshoot,Higher 1.5C low overshoot,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.598846155,2051,1.343692496,0.255153659,1.335,2047,2034,2074,40,2.453101752,,,,-7.806622559,672.8914475,833.5655353,635.8707179,,800.0842795,2065,842.6176333,1.546471537,474.1358032,220,135.0609158,880,203.6121548,2368.59729,47.79113034,130.5735241,130.9020613,131.6377756
POLES EMF33,EMF33_WB2C_full,FALSE,1.5C low overshoot,Higher 1.5C low overshoot,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.600543304,2051,1.351955471,0.248587833,1.337,2050,2034,2076,42,2.524487823,,,,-7.997750488,681.7858135,905.9873959,701.9118373,,809.8077568,2065,853.8543617,1.552859993,485.6281433,198,121.5548242,792,183.2509393,1932.475891,38.9915194,114.4592309,114.5922131,115.277337
POLES EMF33,EMF33_WB2C_limbio,FALSE,1.5C low overshoot,Higher 1.5C low overshoot,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.559794478,2049,1.387468241,0.172326237,1.294,2037,2034,2070,36,1.323074201,,,,-4.1685,705.2238197,503.2334282,358.0016194,,711.3071868,2071,778.7041518,1.494142518,376.2129517,330,202.5913737,2200,509.030387,5921.493896,119.4778394,313.0517817,317.0789485,318.0075547
POLES EMF33,EMF33_WB2C_nobeccs,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.515650346,2040,1.309539284,0.206111062,1.272,2035,2034,2048,14,0.136393299,,,,-0.066193405,717.5342474,102.29637,0.027962154,,555.6206558,2100,717.5342474,1.309539284,438.9830933,550,337.6522894,3520,814.4486193,7784.452393,157.066708,473.5391754,478.2276415,479.9960339
POLES EMF33,EMF33_WB2C_nofuel,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.58797765,2050,1.304798073,0.283179577,1.324,2048,2034,2070,36,1.931432067,,,,-7.735571289,663.2837139,744.1307133,575.333684,,781.7868292,2065,830.0398776,1.524587648,477.4122314,220,135.0609158,880,203.6121548,3024.655713,61.02840531,138.166852,138.9821561,139.6392046
POLES EMF33,EMF33_WB2C_none,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.515025635,2040,1.303320818,0.211704817,1.271,2032,2034,2047,13,0.125423023,,,,0.428122772,713.6042376,87.98538824,0.028063568,,551.563054,inf,713.6042376,1.303320818,444.8738708,550,337.6522894,3740,865.351658,10066.53828,203.1122999,523.4901205,530.3376796,531.8610243
POLES EMF33,EMF33_tax_hi_full,FALSE,Higher 2C,Higher 2C,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.859030995,2068,1.734186283,0.124844712,1.576,2068,2032,,,,,,,-6.238085938,1395.915827,824.9134176,606.7715845,,1407.846686,2082,1450.837963,1.828446425,502.5436401,53.7535202,32.99999848,142.6241074,33.00000209,1635.527454,32.99999796,32.99999969,33.64397228,33.68349034
POLES EMF33,EMF33_tax_hi_none,FALSE,Higher 2C,Higher 2C,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.971824657,2100,1.971824657,0,1.694,2100,2032,,,,,,,8.453473633,1957.420951,247.1321048,0.021930083,,1957.420951,inf,1957.420951,1.971824657,533.8772583,53.7535202,32.99999848,142.6241074,33.00000209,1635.527454,32.99999796,32.99999969,33.64397228,33.68349034
POLES EMF33,EMF33_tax_lo_full,FALSE,Above 2C,Above 2C,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.301511899,2100,2.301511899,0,1.982,2100,2032,,,,2059,,,9.797333008,2448.945209,358.9304156,169.5269112,,2448.945209,inf,2448.945209,2.301511899,598.2498169,29.56616116,18.15105819,53.39977493,12.35550368,234.0995911,4.723421798,10.02539994,9.877463429,9.978482691
POLES EMF33,EMF33_tax_lo_none,FALSE,Above 2C,Above 2C,exclude,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.350280441,2100,2.350280441,0,2.023,2100,2032,,,,2059,,,17.83924805,2591.691607,198.1145252,0.019407707,,2591.691607,inf,2591.691607,2.350280441,606.1426392,29.56616116,18.15105819,53.39977493,12.35550368,234.0995911,4.723421798,10.02539994,9.877463429,9.978482691
REMIND 1.5,EMC_Def_100$,FALSE,1.5C low overshoot,Higher 1.5C low overshoot,in range,,,"Luderer et al., 2013",EMC,1.590658344,2048,1.356484069,0.234174275,1.328,2044,2035,2074,39,2.175739449,,,,-14.8008291,-0.26719681,1032.545301,1009.652035,,605.9364221,2046,609.7771941,1.589489062,700.3250122,179.1779083,109.9996926,475.4134003,109.9999396,5451.763818,110.000107,110.0000026,112.1465886,112.2783128
REMIND 1.5,EMC_Def_30$,FALSE,Higher 2C,Higher 2C,in range,,,"Luderer et al., 2013",EMC,1.936184526,2080,1.893114654,0.043069872,1.613,2088,2033,,,,,,,-10.48606152,1066.083567,847.6708684,693.4171676,,1224.805043,2072,1246.554903,1.927469303,713.7719727,53.75370064,33.00010925,142.6238052,32.99993216,1635.529468,33.00003859,33.00001804,33.64398917,33.68350772
REMIND 1.5,EMC_LimSW_100$,FALSE,1.5C low overshoot,Higher 1.5C low overshoot,in range,,,"Luderer et al., 2013",EMC,1.603462123,2050,1.451901659,0.151560464,1.34,2046,2035,2089,54,3.497040279,,,,-12.92663281,203.1440542,1085.049963,1005.64591,,638.6104067,2049,639.9727307,1.603409343,285.9169922,179.1779083,109.9996926,475.4134003,109.9999396,5451.762744,110.0000853,110.0000009,112.1465864,112.2783106
REMIND 1.5,EMC_LimSW_30$,FALSE,Above 2C,Above 2C,in range,,,"Luderer et al., 2013",EMC,2.059337504,2099,2.05819169,0.001145814,1.725,2100,2033,,,,2077,,,-1.957998047,1438.524943,905.5679648,603.309787,,1440.482941,2093,1446.414435,2.054003027,434.4639893,53.75370064,33.00010925,142.6238052,32.99993216,1635.529468,33.00003859,33.00001804,33.64398917,33.68350772
REMIND 1.5,EMC_NucPO_100$,FALSE,1.5C low overshoot,Higher 1.5C low overshoot,in range,,,"Luderer et al., 2013",EMC,1.588944138,2049,1.357730555,0.231213583,1.328,2044,2035,2074,39,2.097793528,,,,-14.7969541,4.6813022,1069.46465,1027.081919,,601.2065988,2046,608.8194357,1.588363773,689.65802,179.1779083,109.9996926,475.4134003,109.9999396,5451.763818,110.000107,110.0000026,112.1465886,112.2783128
REMIND 1.5,EMC_NucPO_30$,FALSE,Higher 2C,Higher 2C,in range,,,"Luderer et al., 2013",EMC,1.955745266,2080,1.912583583,0.043161683,1.629,2079,2033,,,,,,,-10.39006055,1116.639403,875.5697907,675.1062499,,1272.975371,2073,1292.08168,1.947812887,704.9500122,53.75370064,33.00010925,142.6238052,32.99993216,1635.529468,33.00003859,33.00001804,33.64398917,33.68350772
REMIND 1.5,EMC_lowEI_100$,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,,,"Luderer et al., 2013",EMC,1.574686883,2047,1.302349442,0.272337441,1.316,2045,2036,2066,30,1.427759761,,,,-15.0054082,-116.5376603,1024.408209,1011.831043,,555.7611097,2044,562.756998,1.570022215,433.8080139,179.1779083,109.9996926,475.4134003,109.9999396,5451.764893,110.0001286,110.0000093,112.146596,112.27832
REMIND 1.5,EMC_lowEI_30$,FALSE,Higher 2C,Higher 2C,in range,,,"Luderer et al., 2013",EMC,1.844139183,2069,1.740846758,0.103292425,1.537,2072,2033,,,,,,,-13.87958105,752.3003325,777.6916276,682.4567915,,1063.02658,2066,1069.882271,1.83844361,413.1789856,53.75370064,33.00010925,142.6238052,32.99993216,1635.529468,33.00003859,33.00001804,33.64398917,33.68350772
REMIND 1.7,ADVANCE_2020_1.5C-2100,FALSE,1.5C high overshoot,Higher 1.5C high overshoot,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.693199203,2050,1.341933358,0.351265845,1.368,2047,2031,2080,49,5.87901856,,,,-13.37391,192.8046014,833.4435205,725.514858,,741.3702484,2048,744.2880658,1.687722106,816.3696,119.43206,73.32092453,316.87073,73.31674106,1410.0746,28.45104117,60.70239105,60.74291491,61.11330441
REMIND 1.7,ADVANCE_2020_Med2C,FALSE,Higher 2C,Higher 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.998819459,2081,1.958186723,0.040632736,1.622,2099,2031,,,,,,,-2.0322274,1394.209317,608.3898066,341.4741165,,1395.221866,2091,1404.675315,1.980752602,853.3798,37.64827,23.11277193,99.89386,23.11318646,444.50439,8.968754347,19.13576392,19.1485572,19.26531366
REMIND 1.7,ADVANCE_2020_WB2C,FALSE,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.801249607,2060,1.630057074,0.171192533,1.46,2053,2031,,,,,,,-7.8398863,801.6061958,673.5189829,512.7124685,,990.6864667,2063,992.0628135,1.794669575,833.9302,66.37235,40.74686533,176.11583,40.74923141,783.68444,15.81238203,33.73647081,33.75906408,33.96489644
REMIND 1.7,ADVANCE_2030_1.5C-2100,FALSE,1.5C high overshoot,Higher 1.5C high overshoot,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.830189467,2048,1.358707764,0.471481703,1.492,2044,2032,2085,53,10.53943109,,,,-16.6160559,193.6673321,876.854726,813.2671883,,940.7363869,2047,943.579377,1.827940989,811.727,15.05174,9.240462675,427.05454,98.8107899,1900.26177,38.34153586,74.86840851,77.08741532,76.98497788
REMIND 1.7,ADVANCE_2030_Med2C,FALSE,Above 2C,Above 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,2.039658135,2068,1.970885434,0.068772701,1.645,2077,2032,,,,2053,2092,39,-4.4638067,1393.710386,597.1988576,387.8069037,,1419.116616,2081,1442.488697,2.031614787,850.1482,15.05174,9.240462675,112.10463,25.93848327,498.80908,10.06445877,20.18060707,20.5984125,20.61729536
REMIND 1.7,ADVANCE_2030_Price1.5C,FALSE,1.5C high overshoot,Higher 1.5C high overshoot,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.856778888,2051,1.489875971,0.366902917,1.509,2047,2032,2099,67,14.10231938,,,,-13.41142,480.2451484,773.3827955,693.127455,,1008.223714,2051,1008.223714,1.856778888,817.7761,15.05174,9.240462675,316.86149,73.31460313,1410.09,28.45135189,55.73840038,57.3273716,57.26736419
REMIND 1.7,ADVANCE_2030_WB2C,FALSE,Higher 2C,Higher 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.897530769,2053,1.63465903,0.262871739,1.541,2050,2032,,,,,,,-10.4728374,793.613553,709.7182283,595.2440072,,1113.090738,2058,1121.86955,1.891983398,828.5162,15.05174,9.240462675,211.11871,48.84810848,939.36447,18.95353424,37.37417248,38.35823863,38.33898627
REMIND 1.7,ADVANCE_INDC,FALSE,Above 2C,Above 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,3.239952652,2100,3.239952652,0,2.597,2100,2031,,,,2047,,,36.1936379,3819.326869,218.761391,29.8961491,,3819.326869,inf,3819.326869,3.239952652,938.2576,15.05174,9.240462675,21.26234,4.919625982,55.21901,1.114152632,3.836241246,3.70303785,3.761493932
REMIND 1.7,ADVANCE_NoPolicy,FALSE,Above 2C,Above 2C,in range,,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,4.33676719,2100,4.33676719,0,3.376,2100,2030,,,,2043,,,36.1936379,5306.102841,0,0,,5306.102841,inf,5306.102841,4.33676719,980.8491,0,0,0,0,0,0,0,0,0
REMIND 1.7,ADVANCE_Reference,FALSE,Above 2C,Above 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,3.910042051,2100,3.910042051,0,3.085,2100,2031,,,,2044,,,36.1936379,4851.127882,3.50197925,0.02235495,,4851.127882,inf,4851.127882,3.910042051,955.2802,1.84272,1.131270231,3.44355,0.796759813,13.12256,0.264773576,0.630937583,0.62108539,0.627585487
REMIND 1.7,CEMICS-1.5-CDR12,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,CEMICS-Ref,,"Strefler et al., 2018",CEMICS,1.602167406,2041,1.305261129,0.296906277,1.329,2038,2031,2068,37,2.410394305,,,,-11.33893,183.6095078,482.941328,365.6478705,365.4129505,660.1834209,2043,659.8242089,1.597141252,835.6111,215.4084,132.2420717,571.5426,132.2420686,6554.1021,132.2419599,132.2420513,134.8226623,134.9810252
REMIND 1.7,CEMICS-1.5-CDR20,FALSE,1.5C high overshoot,Lower 1.5C high overshoot,in range,CEMICS-Ref,,"Strefler et al., 2018",CEMICS,1.682241181,2051,1.323271598,0.358969583,1.392,2048,2030,2082,52,6.159462081,,,,-18.83112,186.5054503,703.168011,416.3811405,292.176396,825.5949443,2052,824.7867533,1.680371227,900.1685,102.4809,62.91438274,305.1247,70.59897461,3498.984,70.5989157,70.00367906,71.56705884,71.59998932
REMIND 1.7,CEMICS-1.5-CDR8,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,CEMICS-Ref,,"Strefler et al., 2018",CEMICS,1.549328069,2039,1.309762218,0.239565851,1.295,2035,2032,2056,24,0.816279413,,,,-7.458134,183.9874808,359.319519,293.1873135,227.935809,568.4807593,2038,570.0186785,1.547625548,809.9187,454.2751,278.8855046,1205.3275,278.8856017,13821.9588,278.885329,278.8854709,284.3277271,284.6616983
REMIND 1.7,CEMICS-2.0-CDR12,FALSE,Lower 2C,Lower 2C,in range,CEMICS-Ref,,"Strefler et al., 2018",CEMICS,1.760166429,2059,1.60565618,0.154510249,1.457,2061,2030,,,,,,,-10.35752,783.1781353,553.154271,391.4429195,237.4383845,1009.147086,2064,1012.219456,1.756885052,793.7931,79.0839,48.55065435,209.833,48.55062418,2406.2373,48.55059192,48.55061808,49.49804885,49.55618945
REMIND 1.7,CEMICS-2.0-CDR20,FALSE,Higher 2C,Higher 2C,in range,CEMICS-Ref,,"Strefler et al., 2018",CEMICS,1.837753758,2064,1.620983655,0.216770103,1.518,2063,2030,,,,,,,-16.97409,783.2374403,680.6568415,375.262949,195.344835,1166.475193,2066,1166.482126,1.834349102,900.0195,59.4484,36.49616066,157.7342,36.49613676,1808.7998,36.4961099,36.49614455,37.20834074,37.25204583
REMIND 1.7,CEMICS-2.0-CDR8,FALSE,Lower 2C,Lower 2C,in range,CEMICS-Ref,,"Strefler et al., 2018",CEMICS,1.703159995,2059,1.593887137,0.109272858,1.414,2083,2030,,,,,,,-7.094528,783.4884348,405.3398515,232.5819715,266.9527275,903.9497863,2069,915.8980828,1.692103125,786.5289,110.6528,67.93122046,293.5947,67.93119262,3366.7664,67.93116438,67.93119925,69.25682907,69.3381782
REMIND 1.7,CEMICS-Ref,FALSE,Above 2C,Above 2C,in range,,,"Strefler et al., 2018",CEMICS,4.264723551,2100,4.264723551,0,3.39,2100,2030,,,,2043,,,36.1936379,5186.779211,,0,,5186.779211,inf,5186.779211,4.264723551,952.6185,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 1.5,SSP1-19,FALSE,1.5C high overshoot,Lower 1.5C high overshoot,in range,SSP1-Baseline,,"Rogelj et al., 2018",SSP (1.9Wm2),1.661254988,2052,1.303139782,0.358115206,1.363,2049,2035,2078,43,4.357095096,,,,-13.37,326.395,664.3032045,659.9905083,,787.8347,2054,788.3035,1.660745938,429.2,150.7,92.51672731,399.96,92.54172436,4585.9,92.5295936,92.5332888,94.33934479,94.45006982
REMIND-MAgPIE 1.5,SSP1-26,FALSE,Higher 2C,Higher 2C,in range,SSP1-Baseline,,"Riahi et al., 2017",SSP,1.895128357,2068,1.732990279,0.162138078,1.561,2065,2034,,,,,,,-8.588012,1158.375842,450.3272045,427.7075083,,1279.687198,2076,1292.889319,1.885613326,428.4,30.514,18.73294902,80.96,18.73231824,928.4,18.73230439,18.73248106,19.0980162,19.12045293
REMIND-MAgPIE 1.5,SSP1-34,FALSE,Above 2C,Above 2C,in range,SSP1-Baseline,,"Riahi et al., 2017",SSP,2.232445336,2087,2.183125909,0.049319427,1.836,2081,2034,,,,2057,,,-2.8272347,2001.474676,230.9853045,202.6186083,,1996.229799,2095,2010.306711,2.204646655,428.4,14.025,8.610133381,37.235,8.615339301,426.91,8.613752764,8.612940067,8.781108529,8.791398687
REMIND-MAgPIE 1.5,SSP1-45,FALSE,Above 2C,Above 2C,in range,SSP1-Baseline,,"Riahi et al., 2017",SSP,2.614093047,2100,2.614093047,0,2.155,2100,2034,,,,2052,,,12.1157583,2686.884179,41.2153745,9.5871583,,2686.884179,inf,2686.884179,2.614093047,455.3,5.5473,3.405560991,14.718,3.405413289,65.494,1.321470857,2.8197114,2.821598424,2.838802353
REMIND-MAgPIE 1.5,SSP1-Baseline,FALSE,Above 2C,Above 2C,in range,,,"Riahi et al., 2017",SSP,3.118356849,2100,3.118356849,0,2.592,2100,2032,,,,2049,,,21.7716889,3215.822238,0,0,,3215.822238,inf,3215.822238,3.118356849,470.4,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 1.5,SSP2-19,FALSE,1.5C high overshoot,Lower 1.5C high overshoot,in range,SSP2-Baseline,,"Rogelj et al., 2018",SSP (1.9Wm2),1.640815981,2049,1.268481558,0.372334423,1.341,2043,2034,2071,37,3.25223631,,,,-14.18,143.685,906.971165,904.352618,,761.35,2046,773.5762,1.634022203,678.5,196.13,120.4068064,1033.45,239.1170243,10149.7,204.7902519,222.0682352,228.574986,228.2823924
REMIND-MAgPIE 1.5,SSP2-26,FALSE,Higher 2C,Higher 2C,in range,SSP2-Baseline,,"Riahi et al., 2017",SSP,1.904700844,2066,1.7504085,0.154292344,1.544,2063,2032,,,,,,,-12.0716879,1054.654392,658.251165,626.287618,,1301.369475,2069,1302.432318,1.903448328,686.1,44.022,27.02568925,211.53,48.94327171,2038.3,41.1267299,45.17025924,46.41521153,46.37599034
REMIND-MAgPIE 1.5,SSP2-34,FALSE,Above 2C,Above 2C,in range,SSP2-Baseline,,"Riahi et al., 2017",SSP,2.211221734,2090,2.18927485,0.021946884,1.796,2085,2032,,,,2057,,,-5.2282264,1930.63314,718.111165,345.660618,,1957.789265,2091,1957.586266,2.210382128,698.4,21.692,13.3170063,89.375,20.67935947,869.55,17.54488936,19.33218529,19.81858302,19.81376555
